31,1,579,1668,2156,Биология,315,,,,Урок
31,2,579,1668,2146,Информатика,320,,,,Урок
31,3,579,1668,2166,Английский язык,321,,,,Урок
31,4,579,1668,2131,Геометрия,204,,,,Урок
31,5,579,1668,2152,Казахский язык,318,,,,Урок
31,1,580,1668,2129,История Казахстана,204,,,,Урок
31,2,580,1668,2154,География,323,,,,Урок
31,3,580,1668,2152,Казахский язык,318,,,,Урок
31,4,580,1668,2146,Физика,317,,,,Урок
31,5,580,1668,2154,География,323,,,,Урок
31,1,581,1668,2162,Литература,204,,,,Урок
31,5,581,1668,2170,Осн. предп/бизн,323,,,,Урок
31,1,582,1668,2170,Гл. компетенции,204,,,,Урок
32,1,629,1674,2204,Әліппе,Баст.,,,,Урок
32,2,629,1674,2204,Әліппе,Баст.,,,,Урок
32,3,629,1674,2204,Әліппе,Баст.,,,,Урок
32,4,629,1674,2204,Әліппе,Баст.,,,,Урок
32,5,629,1674,2204,Әліппе,Баст.,,,,Урок
32,1,630,1674,2204,Математика,Баст.,,,,Урок
32,2,630,1674,2204,Математика,Баст.,,,,Урок
32,3,630,1674,2204,Математика,Баст.,,,,Урок
32,4,630,1674,2204,Математика,Баст.,,,,Урок
32,5,630,1674,2204,Қызықты математика,Баст.,,,,Урок
32,1,631,1674,2204,Жаратылыстану,Баст.,,,,Урок
32,2,631,1674,2204,Әліппе,Баст.,,,,Урок
32,3,631,1674,2204,Дүниетану,Баст.,,,,Урок
32,4,631,1674,2204,Еңбекке баулу,Баст.,,,,Урок
32,5,631,1674,2204,Музыка,Баст.,,,,Урок
